index,heartrate,heartquality,anomaly
15505,6.8026074818578905,0.464529538548579,1
15506,6.74527167355669,0.464898857279931,1
15507,6.700142472486151,0.465268739463709,1
15508,6.663719610669733,0.46563933721679157,1
15509,6.638603448008129,0.4660104984222999,1
15510,6.623093716394233,0.46638237519711273,1
15511,6.623090775597398,0.46675481542435154,1
15512,6.6225943573784,0.4671279712208947,1
15513,6.629004821373701,0.46750169046986395,1
15514,6.647721899210412,0.46787612528813755,1
15515,6.6670459503905635,0.4682511235588371,1
15516,6.679676706406068,0.4686268373988411,1
15517,6.698014526622986,0.4690031146912711,1
15518,6.725759142396497,0.46938010755300547,1
15519,6.762510912955168,0.4697576638671658,1
15520,6.814669569515924,0.47013593575063056,1
15521,6.878035471168316,0.47051477108652134,1
15522,6.952108348989492,0.47089432199171655,1
15523,7.029188561928477,0.4712744363493376,1
15524,7.116975840921133,0.4716552662762632,1
15525,7.2138705447744496,0.47203665965561464,1
15526,7.311172404281505,0.4724187686042706,1
15527,7.4026817781057535,0.47280144100535254,1
15528,7.490698396895991,0.4731848289757389,1
15529,7.577022619170642,0.47356878039855116,1
15530,7.653454175432736,0.47395344739066797,1
15531,7.704893424054182,0.4743386778352105,1
15532,7.746715095390759,0.4747246238490577,1
15533,7.770819547666392,0.47511113331533067,1
15534,7.7663315110881275,0.4754983583509083,1
15535,7.745351343730436,0.47588614683891167,1
15536,7.7119787756501745,0.4762746508962196,1
15537,7.656014164770887,0.47666371840595345,1
15538,7.580057240997784,0.47705350148499176,1
15539,7.489408362102033,0.47744384801645595,1
15540,7.391867257835741,0.47783491011722473,1
15541,7.2978342858162515,0.47822653567041934,1
15542,7.210909175641128,0.47861887679291837,1
15543,7.142892284772451,0.4790117813678434,1
15544,7.084433342651803,0.47940540151207284,1
15545,7.022732706584565,0.4797995851087283,1
15546,6.953140105854909,0.48019448427468814,1
15547,6.8788558976101,0.48058994689307394,1
15548,6.804979810975477,0.4809861250807642,1
15549,6.722512202938767,0.4813828667208803,1
15550,6.6355528024650665,0.48178032393030096,1
15551,6.571501966381154,0.48217834459214753,1
15552,6.524809423490479,0.48257708082329853,1
15553,6.49887553045747,0.48297638050687547,1
15554,6.502450015922531,0.48337639575975694,1
15555,6.528133236386349,0.4837769744650643,1
15556,6.577924920324891,0.4841782687396761,1
15557,6.650825424073717,0.4845801264667138,1
15558,6.746634475942976,0.484982699763056,1
15559,6.852752432101722,0.48538583651182415,1
15560,6.958179020692916,0.4857896888298968,1
15561,7.062714597717734,0.4861941046003953,1
15562,7.160458891150578,0.4865992359401982,1
15563,7.236512256823391,0.4870049307324272,1
15564,7.296574422540659,0.48741134109396045,1
15565,7.353445743963733,0.48781831490791977,1
15566,7.4094259487258345,0.4882260042911835,1
15567,7.470915392316379,0.4886342571268733,1
15568,7.525313802195983,0.4890432255318674,1
15569,7.579821533680786,0.48945275738928745,1
15570,7.643138314057465,0.4898630048160119,1
15571,7.690664498467557,0.49027381569516243,1
15572,7.710174814022474,0.49068534214361753,1
15573,7.702969615687828,0.49109743204449835,1
15574,7.662873630398451,0.4915102375146836,1
15575,7.593487212942716,0.49192360643729477,1
15576,7.4921100900775635,0.4923376909292105,1
15577,7.369342616412828,0.49275233887355213,1
15578,7.217384518526257,0.49316770238719826,1
15579,7.045136150847843,0.4935836293532703,1
15580,6.859897239774852,0.4940002718886468,1
15581,6.651468139556155,0.49441747787644913,1
15582,6.419248576407246,0.49483539943355603,1
15583,6.170838904394589,0.49525388444308877,1
15584,5.9054888495506415,0.4956730850219261,1
15585,5.614598765758187,0.49609284905318923,1
15586,5.309018378865368,0.496513328653757,1
15587,4.983448042570035,0.49693437170675053,1
15588,4.6405874825347615,0.49735613032904863,1
15589,4.2779370522711995,0.49777845240377255,1
15590,3.8880964772551114,0.49820149004780095,1
15591,3.4852661108107057,0.4986250911442554,1
15592,3.108945678225684,0.49904940781001417,1
15593,2.7648355326355802,0.4994742879281989,1
15594,2.450735399138802,0.4998998836156881,1
15595,2.164145630680978,0.5003260427556033,1
15596,1.9010659521699993,0.5007529174648228,1
